"id","refshort","reference","country","climate","continent","sphere_fragment","sphere_matrix","biome","taxa","time_since_fragmentation","matrix_category","site_id","plot_id","site_size","latitudeN","longitudeE","sampling_design","sampling_method","method_category","sampling_device_size","device_size_unit","intensity","intensity_unit","block_type","number_of_blocks_per_site","sampling_density","density_unit","sampling_duration","duration_unit","sampling_effort","sampling_effort_unit","sampling_note"
883,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Cont Forest camp","1","continuous",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",28,"sampling nights * number of capture stations","Bats in mist nets."
884,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Cont Forest oiseau","1","continuous",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",34,"sampling nights * number of capture stations","Bats in mist nets."
885,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Cont Forest rongeur","1","continuous",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",25,"sampling nights * number of capture stations","Bats in mist nets."
886,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Cont Forest villier","1","continuous",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",9,"sampling nights * number of capture stations","Bats in mist nets."
887,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 12","1","3.4",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",6,"sampling nights * number of capture stations","Bats in mist nets."
888,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 16","1","3.6",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",10,"sampling nights * number of capture stations","Bats in mist nets."
889,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 17","1","3.4",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",9,"sampling nights * number of capture stations","Bats in mist nets."
890,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 19","1","2.9",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",13,"sampling nights * number of capture stations","Bats in mist nets."
891,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 20","1","7.5",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",16,"sampling nights * number of capture stations","Bats in mist nets."
892,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 21","1","2.5",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",14,"sampling nights * number of capture stations","Bats in mist nets."
893,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 22","1","0.8",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",8,"sampling nights * number of capture stations","Bats in mist nets."
894,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 24","1","1.9",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",9,"sampling nights * number of capture stations","Bats in mist nets."
895,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 34","1","3.5",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",7,"sampling nights * number of capture stations","Bats in mist nets."
896,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 5","1","2.5",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",21,"sampling nights * number of capture stations","Bats in mist nets."
897,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 53","1","1.5",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",9,"sampling nights * number of capture stations","Bats in mist nets."
898,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 6","1","2.2",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",18,"sampling nights * number of capture stations","Bats in mist nets."
899,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 8","1","3.3",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",9,"sampling nights * number of capture stations","Bats in mist nets."
900,"Henry_2007","Henry, M., Pons, J.-M., Cosson, J.-F., 2007. Foraging behaviour of a frugivorous bat helps bridge landscape connectivity and ecological processes in a fragmented rainforest. Journal of Animal Ecology 76, pp.801-13.","French Guiana","Tropical","South America","terrestrial","aquatic","forest","Mammalia","Recent (less than 20 years)","harsh filter","Island 9","1","1.3",4.85,-53.066667,"pooled","net","mist nets",38,"mm mesh","3","nets per capture station","capture station","2 to 5",NA,NA,"4 to 6","surveys",10,"sampling nights * number of capture stations","Bats in mist nets."
901,"Horvath_2009","Horváth, R. et al., 2009. Spiders are not less diverse in small and isolated grasslands, but less diverse in overgrazed grasslands: A field study (East Hungary, Nyirseg). Agriculture, Ecosystems and Environment, 130(1-2), pp.16-22.","Hungary","Temperate","Europe","terrestrial","terrestrial","grassland","Arachnida","Intermediate (20-100 years)","intermediate","Ba´torliget","1","249.7",47.843795,21.774958,"standardized_fragment","manual sampling","sweep net",50,"cm diameter","40000","m2 plots",NA,NA,"400","sweeps per plot every 2 weeks","3","years",1,"balanced","Sweep net samples within a 200 * 200 m sampling area in each fragment.  400 sweeps taken in each sampling area every 2 weeks between 2001 and 2003."
902,"Horvath_2009","Horváth, R. et al., 2009. Spiders are not less diverse in small and isolated grasslands, but less diverse in overgrazed grasslands: A field study (East Hungary, Nyirseg). Agriculture, Ecosystems and Environment, 130(1-2), pp.16-22.","Hungary","Temperate","Europe","terrestrial","terrestrial","grassland","Arachnida","Intermediate (20-100 years)","intermediate","Bagame´r","1","99",47.843795,21.774958,"standardized_fragment","manual sampling","sweep net",50,"cm diameter","40000","m2 plots",NA,NA,"400","sweeps per plot every 2 weeks","3","years",1,"balanced","Sweep net samples within a 200 * 200 m sampling area in each fragment.  400 sweeps taken in each sampling area every 2 weeks between 2001 and 2003."
